order_id,date,store_id,product_id,qty,amount,payment
ORD100738,2026-05-06,S04,P09,3,54.00,微信
ORD106632,2026-06-22,S02,P01,1,32.00,现金
ORD110996,2026-07-25,S02,P10,3,72.00,支付宝
ORD109900,2026-07-17,S04,P14,2,20.00,会员储值
ORD108865,2026-07-09,S05,P15,1,6.00,会员储值
ORD102265,2026-05-19,S02,P20,2,44.00,支付宝
ORD104410,2026-06-06,S05,P11,3,78.00,现金
ORD101945,2026-05-16,S04,P18,1,18.00,微信
ORD106418,2026-06-20,S01,P16,1,5.00,支付宝
ORD106944,2026-06-24,S04,P18,1,18.00,现金
ORD107268,2026-06-27,S05,P15,1,6.00,现金
ORD106306,2026-06-20,S01,P12,1,8.00,微信
ORD107415,2026-06-28,S04,P12,1,8.00,微信
ORD105193,2026-06-11,S01,P05,1,34.00,现金
ORD101783,2026/05/15,S04,P16,1,5.00,银行卡
ORD107688,2026-06-30,S04,P03,1,26.00,支付宝
ORD103619,2026-05-30,S04,P16,2,10.00,会员储值
ORD106131,2026-06-19,S02,P06,2,84.00,银行卡
ORD110900,2026-07-24,S01,P20,1,22.00,会员储值
ORD100633,2026-05-05,S02,P04,3,114.00,微信
ORD107765,2026-07-01,S01,P19,1,15.00,现金
ORD105983,2026-06-17,S01,P06,3,126.00,支付宝
ORD102234,2026-05-19,S02,P13,1,20.00,微信
ORD102644,2026-05-23,S02,P10,1,24.00,会员储值
ORD109594,2026-07-14,S05,P04,1,38.00,现金
ORD103816,2026-05-31,S02,P14,1,10.00,银行卡
ORD107901,2026-07-02,S05,P12,3,24.00,会员储值
ORD108023,2026-07-03,S04,P02,1,30.00,现金
ORD109956,2026-07-17,S04,P04,1,38.00,会员储值
ORD108328,2026-07-05,S05,P09,2,36.00,微信
ORD108953,2026-07-10,S04,P15,1,6.00,银行卡
ORD104836,2026-06-08,S03,P05,1,34.00,现金
ORD106515,2026-06-21,S01,P14,1,10.00,会员储值
ORD100805,2026-05-07,S05,P19,1,15.00,银行卡
ORD108977,2026-07-10,S02,P20,3,66.00,微信
ORD100112,2026-05-02,S05,P05,1,34.00,银行卡
ORD104094,2026-06-02,S03,P16,1,,支付宝
ORD109023,2026-07-10,S03,P15,1,6.00,微信
ORD100347,2026-05-03,S02,P03,1,26.00,支付宝
ORD107472,2026-06-28,S03,P12,1,8.00,支付宝
ORD102010,2026-05-17,S05,P05,2,68.00,银行卡
ORD109466,2026-07-13,S05,P18,1,18.00,银行卡
ORD104462,2026-06-06,S05,P19,1,15.00,会员储值
ORD102369,2026-05-20,S02,P14,1,10.00,现金
ORD110731,2026-07-22,S01,P14,4,40.00,现金
ORD102060,2026-05-17,S05,P19,1,15.00,会员储值
ORD101483,2026-05-12,S05,P20,4,88.00,现金
ORD108173,2026-07-04,S05,P20,2,44.00,会员储值
ORD108029,2026-07-03,S04,P10,2,48.00,支付宝
ORD107590,2026-06-29,S02,P19,2,30.00,现金
ORD101203,2026-05-10,S04,P15,1,6.00,现金
ORD110231,2026-07-19,S03,P01,1,32.00,银行卡
ORD100547,2026-05-04,S03,P07,3,66.00,会员储值
ORD108420,2026-07-06,S05,P14,2,20.00,微信
ORD100652,2026-05-05,S03,P15,1,6.00,银行卡
ORD111783,2026-07-30,S02,P07,1,22.00,现金
ORD106178,2026-06-19,S03,P02,1,30.00,会员储值
ORD108885,2026-07-09,S01,P11,1,26.00,微信
ORD107853,2026-07-02,S04,P16,2,10.00,支付宝
ORD106031,2026-06-18,S01,P06,2,84.00,支付宝
ORD111746,2026-07-29,S04,P08,1,25.00,支付宝
ORD107098,2026-06-26,S04,P08,3,75.00,支付宝
ORD109298,2026-07-12,S01,P09,1,18.00,支付宝
ORD101356,2026-05-11,S04,P10,1,24.00,现金
ORD109085,2026-07-11,S02,P10,2,48.00,支付宝
ORD105781,2026-06-16,S05,P19,1,15.00,银行卡
ORD111214,2026-07-26,S05,P08,1,25.00,微信
ORD107395,2026-06-28,S03,P02,1,30.00,会员储值
ORD110147,2026-07-18,S04,P04,1,38.00,会员储值
ORD108370,2026-07-05,S02,P13,1,20.00,支付宝
ORD100586,2026-05-05,S02,P12,2,16.00,会员储值
ORD109009,2026-07-10,S02,P11,2,52.00,现金
ORD106040,2026-06-18,S05,P18,1,18.00,微信
ORD108067,2026-07-03,S04,P10,1,24.00,现金
ORD110677,2026-07-22,S01,P01,3,96.00,现金
ORD111463,2026-07-27,S02,P13,2,40.00,银行卡
ORD102138,2026-05-18,S03,P20,3,66.00,微信
ORD107572,2026-06-29,S01,P99,2,84.00,现金
ORD104682,2026-06-07,S05,P11,1,26.00,支付宝
ORD101225,2026-05-10,S05,P03,3,78.00,微信
ORD105580,2026-06-14,S03,P12,2,16.00,支付宝
ORD101946,2026-05-16,S01,P20,1,22.00,微信
ORD109725,2026-07-15,S04,P05,4,136.00,微信
ORD103957,2026-06-01,S04,P04,2,76.00,银行卡
ORD106391,2026-06-20,S05,P15,1,6.00,支付宝
ORD102505,2026-05-21,S03,P18,3,54.00,支付宝
ORD105591,2026-06-14,S05,P13,4,80.00,微信
ORD108567,2026-07-07,S01,P18,2,36.00,支付宝
ORD103251,2026-05-27,S01,P01,1,32.00,会员储值
ORD103134,2026-05-26,S05,P09,1,18.00,支付宝
ORD104761,2026-06-07,S02,P07,3,66.00,现金
ORD104970,2026-06-09,S04,P18,1,18.00,微信
ORD107428,2026-06-28,S05,P14,3,30.00,会员储值
ORD102936,2026-05-24,S05,P08,1,25.00,微信
ORD111848,2026-07-30,S04,P14,2,20.00,现金
ORD105570,2026-06-14,S04,P19,2,30.00,微信
ORD101825,2026-05-15,S05,P09,1,18.00,会员储值
ORD110701,2026-07-22,S04,P18,2,36.00,会员储值
ORD106660,2026-06-22,S03,P05,1,34.00,会员储值
ORD101495,2026-05-12,S02,P07,1,22.00,银行卡
ORD105987,2026-06-17,S01,P19,2,30.00,微信
ORD108654,2026-07-08,S01,P19,1,15.00,微信
ORD107949,2026-07-02,S05,P11,2,52.00,现金
ORD107179,2026-06-26,S01,P03,1,26.00,支付宝
ORD110553,2026-07-21,S04,P12,3,24.00,现金
ORD105325,2026-06-12,S04,P08,1,25.00,现金
ORD106325,2026-06-20,S04,P12,1,,银行卡
ORD100235,2026-05-02,S01,P05,1,34.00,会员储值
ORD106205,2026-06-19,S03,P05,2,68.00,银行卡
ORD106322,2026-06-20,S05,P01,2,64.00,支付宝
ORD102084,2026-05-17,S04,P11,1,26.00,银行卡
ORD109774,2026-07-16,S05,P08,1,25.00,银行卡
ORD108167,2026-07-04,S03,P17,1,12.00,会员储值
ORD103590,2026-05-30,S01,P10,3,72.00,会员储值
ORD108222,2026-07-04,S04,P12,1,8.00,银行卡
ORD108163,2026-07-04,S03,P09,1,18.00,银行卡
ORD109285,2026-07-12,S02,P11,1,26.00,支付宝
ORD100208,2026-05-02,S02,P08,1,25.00,现金
ORD107587,2026-06-29,S02,P08,2,-50.00,支付宝
ORD100530,2026-05-04,S02,P02,2,60.00,会员储值
ORD100917,2026-05-08,S02,P17,3,36.00,银行卡
ORD100528,2026-05-04,S01,P05,1,34.00,微信
ORD105532,2026-06-14,S03,P12,1,8.00,支付宝
ORD105693,2026-06-15,S03,P19,2,30.00,现金
ORD105734,2026-06-15,S03,P16,3,15.00,支付宝
ORD106435,2026-06-21,S05,P18,1,18.00,会员储值
ORD110646,2026-07-22,S05,P11,1,26.00,会员储值
ORD104676,2026-06-07,S02,P18,2,36.00,现金
ORD109453,2026-07-13,S04,P03,1,26.00,微信
ORD106452,2026-06-21,S01,P11,1,26.00,微信
ORD102579,2026-05-22,S05,P05,2,68.00,现金
ORD111711,2026-07-29,S03,P08,3,75.00,银行卡
ORD103949,2026-06-01,S04,P03,1,26.00,支付宝
ORD111662,2026-07-29,S05,P20,2,44.00,微信
ORD101889,2026-05-16,S04,P16,1,5.00,微信
ORD107368,2026-06-28,S04,P19,2,30.00,会员储值
ORD101635,2026-05-14,S03,P12,2,16.00,支付宝
ORD112003,2026-07-31,S01,P04,1,38.00,支付宝
ORD101821,2026-05-15,S02,P06,2,84.00,现金
ORD108335,2026-07-05,S05,P08,2,50.00,银行卡
ORD110881,2026-07-24,S02,P05,1,34.00,微信
ORD104079,2026-06-02,S05,P04,2,76.00,会员储值
ORD105649,2026-06-14,S01,P09,3,54.00,支付宝
ORD110309,2026-07-19,S03,P03,1,26.00,现金
ORD109308,2026-07-12,S01,P07,2,44.00,微信
ORD103029,2026-05-25,S01,P11,4,104.00,银行卡
ORD111723,2026-07-29,S04,P08,2,50.00,现金
ORD107630,2026-06-29,S05,P19,2,30.00,现金
ORD111992,2026-07-31,S04,P15,1,6.00,银行卡
ORD103600,2026-05-30,S05,P11,3,78.00,现金
ORD109676,2026-07-15,S02,P14,1,10.00,现金
ORD106825,2026-06-23,S01,P12,1,8.00,会员储值
ORD101659,2026-05-14,S01,P02,2,60.00,会员储值
ORD105806,2026-06-16,S05,P11,1,26.00,现金
ORD111964,2026-07-31,S02,P11,1,26.00,会员储值
ORD100912,2026-05-08,S03,P10,1,24.00,会员储值
ORD100401,2026-05-03,S03,P03,4,104.00,微信
ORD105880,2026-06-16,S04,P10,2,48.00,银行卡
ORD108266,2026-07-05,S05,P18,1,18.00,支付宝
ORD105566,2026-06-14,S01,P02,2,60.00,会员储值
ORD106716,2026-06-22,S01,P17,1,12.00,会员储值
ORD105662,2026-06-14,S04,P14,2,20.00,会员储值
ORD109729,2026-07-15,S05,P11,1,26.00,支付宝
ORD110416,2026-07-20,S05,P10,1,24.00,现金
ORD102767,2026-05-23,S03,P07,1,22.00,银行卡
ORD104340,2026-06-05,S05,P01,1,32.00,支付宝
ORD103615,2026-05-30,S02,P04,3,114.00,会员储值
ORD103343,2026-05-27,S03,P17,1,12.00,银行卡
ORD107382,2026-06-28,S05,P09,2,36.00,银行卡
ORD108428,2026-07-06,S05,P15,4,24.00,支付宝
ORD105707,2026-06-15,S05,P01,1,32.00,支付宝
ORD107103,2026-06-26,S04,P15,4,24.00,现金
ORD103947,2026/06/01,S05,P18,3,54.00,银行卡
ORD107744,2026-07-01,S03,P17,1,12.00,微信
ORD107838,2026-07-02,S02,P02,3,90.00,微信
ORD107285,2026-06-27,S05,P05,1,34.00,现金
ORD101913,2026-05-16,S02,P06,1,42.00,会员储值
ORD103967,2026-06-01,S03,P16,1,5.00,会员储值
ORD106035,2026-06-18,S05,P10,1,24.00,会员储值
ORD103867,2026-05-31,S02,P11,1,26.00,会员储值
ORD106454,2026-06-21,S01,P05,1,34.00,现金
ORD107545,2026-06-29,S03,P03,1,26.00,会员储值
ORD100059,2026-05-01,S03,P09,3,54.00,银行卡
ORD102233,2026-05-19,S01,P01,1,32.00,微信
ORD106384,2026-06-20,S01,P17,1,12.00,支付宝
ORD111248,2026-07-26,S03,P14,1,10.00,微信
ORD111520,2026-07-28,S02,P09,1,18.00,微信
ORD104653,2026-06-07,S01,P02,4,120.00,现金
ORD100524,2026-05-04,S05,P20,2,44.00,会员储值
ORD108506,2026-07-06,S04,P09,3,54.00,会员储值
ORD110577,2026-07-21,S02,P06,1,42.00,会员储值
ORD100623,2026-05-05,S01,P14,1,10.00,微信
ORD103301,2026-05-27,S02,P03,2,52.00,银行卡
ORD110613,2026-07-22,S05,P12,1,8.00,现金
ORD108077,2026-07-03,S05,P01,2,64.00,银行卡
ORD110021,2026-07-18,S04,P18,1,18.00,微信
ORD102300,2026-05-19,S01,P16,1,5.00,微信
ORD110328,2026-07-19,S03,P19,1,15.00,银行卡
ORD107751,2026-07-01,S03,P11,1,26.00,支付宝
ORD100668,2026-05-06,S04,P15,1,6.00,微信
ORD108202,2026-07-04,S03,P20,1,22.00,现金
ORD109345,2026-07-12,S02,P03,2,52.00,支付宝
ORD104733,2026-06-07,S04,P07,2,44.00,银行卡
ORD102439,2026-05-21,S01,P02,2,60.00,现金
ORD110710,2026-07-22,S02,P20,3,¥66.00,微信
ORD109739,2026-07-15,S05,P19,1,15.00,微信
ORD103135,2026-05-26,S05,P09,2,36.00,支付宝
ORD109590,2026-07-14,S01,P16,4,20.00,银行卡
ORD104296,2026-06-05,S02,P17,1,12.00,现金
ORD103757,2026-05-31,S04,P02,3,90.00,支付宝
ORD108176,2026-07-04,S05,P07,1,22.00,支付宝
ORD100275,2026-05-02,S03,P18,1,18.00,银行卡
ORD104351,2026-06-05,S02,P01,2,-64.00,现金
ORD109370,2026-07-12,S03,P03,3,78.00,会员储值
ORD105601,2026-06-14,S04,P15,3,18.00,微信
ORD107631,2026-06-29,S03,P02,1,30.00,微信
ORD110046,2026-07-18,S02,P19,4,60.00,支付宝
ORD107126,2026-06-26,S03,P06,3,126.00,会员储值
ORD100451,2026-05-03,S03,P19,4,60.00,会员储值
ORD106657,2026-06-22,S01,P09,1,18.00,支付宝
ORD110703,2026-07-22,S01,P10,4,96.00,微信
ORD103656,2026-05-30,S01,P14,2,20.00,会员储值
ORD101091,2026-05-09,S04,P19,1,15.00,支付宝
ORD111094,2026-07-25,S03,P15,1,6.00,现金
ORD100234,2026-05-02,S05,P06,2,84.00,微信
ORD100761,2026-05-07,S04,P17,1,12.00,银行卡
ORD102320,2026-05-19,S05,P09,1,18.00,现金
ORD111666,2026-07-29,S04,P01,1,32.00,会员储值
ORD106051,2026-06-18,S03,P12,2,16.00,会员储值
ORD108207,2026-07-04,S04,P08,3,75.00,银行卡
ORD110838,2026-07-23,S02,P02,2,60.00,现金
ORD101709,2026-05-15,S01,P08,2,50.00,会员储值
ORD103853,2026-05-31,S03,P20,3,66.00,现金
ORD110103,2026-07-18,S04,P19,3,45.00,支付宝
ORD103484,2026-05-29,S04,P17,1,12.00,微信
ORD104427,2026-06-06,S01,P10,1,24.00,现金
ORD104958,2026-06-09,S01,P16,1,5.00,现金
ORD109780,2026-07-16,S05,P99,1,22.00,微信
ORD106066,2026-06-18,S05,P16,2,10.00,会员储值
ORD106469,2026-06-21,S03,P18,1,18.00,支付宝
ORD103554,2026-05-30,S03,P01,1,32.00,支付宝
ORD102349,2026-05-20,S01,P07,4,88.00,支付宝
ORD106765,2026-06-23,S04,P11,4,104.00,微信
ORD109688,2026-07-15,S02,P06,4,168.00,现金
ORD110054,2026-07-18,S03,P14,1,10.00,微信
ORD103567,2026-05-30,S03,P06,1,42.00,会员储值
ORD110815,2026-07-23,S01,P17,1,12.00,支付宝
ORD101018,2026-05-09,S01,P09,3,54.00,现金
ORD109281,2026-07-12,S02,P16,1,5.00,会员储值
ORD104765,2026-06-07,S05,P14,1,,现金
ORD104339,2026-06-05,S04,P12,1,8.00,现金
ORD106323,2026-06-20,S01,P01,4,128.00,现金
ORD102253,2026-05-19,S01,P04,2,76.00,支付宝
ORD111855,2026-07-30,S01,P13,2,40.00,微信
ORD103026,2026-05-25,S03,P19,1,15.00,现金
ORD108572,2026-07-07,S01,P09,1,18.00,微信
ORD109273,2026-07-12,S05,P04,2,76.00,会员储值
ORD111504,2026-07-27,S05,P19,2,30.00,现金
ORD102062,2026-05-17,S03,P01,2,64.00,会员储值
ORD102174,2026-05-18,S02,P14,1,10.00,会员储值
ORD103003,2026-05-25,S01,P01,3,96.00,微信
ORD103874,2026-05-31,S04,P10,2,48.00,微信
ORD109974,2026-07-17,S01,P20,2,44.00,会员储值
ORD102601,2026-05-22,S02,P13,1,20.00,会员储值
ORD107890,2026-07-02,S01,P14,4,40.00,微信
ORD105710,2026-06-15,S05,P08,2,50.00,微信
ORD111172,2026-07-25,S04,P08,2,50.00,微信
ORD106060,2026-06-18,S03,P08,1,25.00,现金
ORD109102,2026-07-11,S05,P19,1,15.00,微信
ORD101036,2026-05-09,S04,P09,3,54.00,支付宝
ORD102501,2026-05-21,S01,P10,3,72.00,银行卡
ORD100432,2026-05-03,S01,P03,1,26.00,现金
ORD104387,2026-06-06,S02,P09,2,36.00,银行卡
ORD105030,2026-06-10,S04,P07,3,66.00,现金
ORD105211,2026-06-11,S04,P05,3,102.00,微信
ORD107102,2026-06-26,S05,P14,3,30.00,支付宝
ORD110291,2026-07-19,S04,P14,1,10.00,微信
ORD110702,2026-07-22,S01,P16,1,5.00,微信
ORD106504,2026-06-21,S05,P07,1,22.00,微信
ORD103860,2026-05-31,S03,P11,2,52.00,支付宝
ORD102669,2026-05-23,S05,P16,1,5.00,银行卡
ORD110717,2026-07-22,S05,P13,1,20.00,支付宝
ORD102221,2026-05-18,S01,P11,2,52.00,微信
ORD105203,2026-06-11,S02,P09,3,54.00,支付宝
ORD100512,2026-05-04,S03,P20,1,22.00,银行卡
ORD101310,2026-05-11,S02,P07,1,22.00,微信
ORD102783,23-05-2026,S04,P18,2,36.00,现金
ORD101086,2026-05-09,S04,P15,2,12.00,会员储值
ORD104529,2026-06-06,S04,P20,2,44.00,支付宝
ORD104424,2026-06-06,S05,P16,1,5.00,银行卡
ORD107834,2026-07-01,S04,P17,1,12.00,支付宝
ORD106264,2026-06-20,S03,P19,2,30.00,微信
ORD103240,2026-05-27,S03,P03,2,52.00,银行卡
ORD109126,2026-07-11,S05,P04,1,38.00,会员储值
ORD106260,2026-06-20,S03,P19,1,15.00,银行卡
ORD107905,2026-07-02,S01,P18,1,18.00,现金
ORD104809,2026-06-08,S03,P16,2,10.00,会员储值
ORD106361,2026-06-20,S03,P11,3,78.00,银行卡
ORD107517,2026-06-29,S05,P17,2,24.00,支付宝
ORD108734,2026-07-08,S05,P20,1,22.00,支付宝
ORD102493,2026-05-21,S03,P07,1,22.00,现金
ORD108677,2026-07-08,S04,P11,1,26.00,现金
ORD101560,2026-05-13,S04,P07,1,22.00,支付宝
ORD111784,2026-07-30,S05,P17,2,24.00,微信
ORD106642,2026-06-22,S03,P10,1,24.00,微信
ORD111656,2026-07-29,S01,P04,1,38.00,银行卡
ORD102083,2026-05-17,S04,P09,1,18.00,现金
ORD105050,2026-06-10,S04,P12,1,8.00,会员储值
ORD111319,2026-07-26,S01,P08,1,25.00,支付宝
ORD110413,2026-07-20,S03,P18,1,18.00,银行卡
ORD100250,2026-05-02,S02,P03,1,26.00,支付宝
ORD110670,2026-07-22,S05,P13,1,20.00,支付宝
ORD104062,02-06-2026,S05,P15,1,6.00,支付宝
ORD102238,2026-05-19,S03,P04,2,76.00,支付宝
ORD103181,2026-05-26,S01,P06,1,42.00,银行卡
ORD104330,2026-06-05,S03,P14,2,20.00,现金
ORD107912,2026-07-02,S03,P10,1,24.00,现金
ORD111240,2026-07-26,S04,P13,1,20.00,银行卡
ORD105634,2026-06-14,S04,P16,1,5.00,微信
ORD106217,2026-06-20,S04,P03,2,52.00,微信
ORD102304,2026-05-19,S04,P12,2,16.00,现金
ORD101396,2026-05-12,S02,P19,1,15.00,现金
ORD100109,2026-05-02,S04,P14,1,10.00,银行卡
ORD109133,2026-07-11,S04,P03,1,26.00,支付宝
ORD100367,2026-05-03,S01,P14,4,40.00,支付宝
ORD108652,2026-07-08,S04,P12,2,16.00,微信
ORD102907,2026-05-24,S05,P06,1,42.00,支付宝
ORD108794,2026-07-09,S05,P19,2,30.00,会员储值
ORD104709,2026-06-07,S01,P02,1,30.00,银行卡
ORD106477,2026-06-21,S05,P02,3,90.00,会员储值
ORD110166,2026-07-18,S01,P01,1,32.00,现金
ORD103062,2026-05-25,S02,P14,1,10.00,现金
ORD107511,2026-06-29,S02,P04,1,38.00,微信
ORD100897,2026-05-08,S02,P03,1,26.00,微信
ORD103247,2026-05-27,S03,P11,1,26.00,微信
ORD104486,2026-06-06,S03,P04,1,38.00,银行卡
ORD102864,2026-05-24,S04,P19,1,15.00,银行卡
ORD104242,2026-06-04,S04,P08,2,50.00,支付宝
ORD100269,2026-05-02,S03,P09,1,18.00,银行卡
ORD108650,2026-07-08,S01,P11,1,26.00,微信
ORD105084,2026-06-10,S05,P09,1,18.00,微信
ORD107229,2026-06-27,S05,P04,1,38.00,会员储值
ORD101902,2026-05-16,S05,P17,1,12.00,现金
ORD108681,2026-07-08,S01,P17,3,36.00,现金
ORD100870,2026-05-08,S01,P17,2,24.00,银行卡
ORD107044,2026-06-25,S02,P15,2,12.00,支付宝
ORD101167,2026-05-10,S05,P04,1,38.00,现金
ORD110308,2026-07-19,S05,P18,1,18.00,会员储值
ORD108824,2026-07-09,S03,P01,4,128.00,会员储值
ORD111355,2026-07-26,S02,P17,1,12.00,现金
ORD103391,2026-05-28,S03,P16,1,5.00,会员储值
ORD102716,2026-05-23,S05,P20,2,44.00,银行卡
ORD102148,2026-05-18,S02,P08,1,25.00,银行卡
ORD106024,2026-06-18,S04,P12,1,8.00,微信
ORD108798,2026-07-09,S02,P06,1,42.00,银行卡
ORD109841,2026-07-16,S05,P16,1,5.00,会员储值
ORD104019,2026-06-02,S02,P12,1,8.00,会员储值
ORD108470,2026-07-06,S05,P09,3,54.00,现金
ORD100071,2026-05-01,S04,P17,3,36.00,微信
ORD107344,2026-06-28,S01,P08,3,75.00,银行卡
ORD101172,2026-05-10,S05,P17,1,12.00,现金
ORD102308,2026-05-19,S02,P18,2,36.00,银行卡
ORD110917,2026-07-24,S02,P14,1,10.00,会员储值
ORD109605,2026-07-14,S02,P03,1,26.00,银行卡
ORD100653,2026-05-05,S05,P10,2,48.00,银行卡
ORD101988,2026-05-16,S04,P14,1,10.00,会员储值
ORD111470,2026-07-27,S02,P01,1,32.00,支付宝
ORD106819,2026-06-23,S04,P16,1,5.00,银行卡
ORD111327,2026-07-26,S03,P11,2,52.00,现金
ORD101722,2026-05-15,S01,P02,2,60.00,微信
ORD108804,2026-07-09,S02,P15,3,18.00,微信
ORD109488,2026-07-13,S04,P12,1,8.00,银行卡
ORD108625,2026/07/07,S05,P03,1,26.00,微信
ORD104515,2026-06-06,S05,P16,3,15.00,支付宝
ORD106412,2026-06-20,S05,P11,1,26.00,现金
ORD107463,2026-06-28,S02,P18,2,36.00,会员储值
ORD105369,2026-06-13,S01,P16,3,15.00,会员储值
ORD100883,2026-05-08,S02,P01,1,32.00,支付宝
ORD110760,2026-07-23,S05,P02,4,120.00,支付宝
ORD106645,2026-06-22,S02,P14,2,20.00,银行卡
ORD106630,2026-06-22,S03,P14,1,10.00,银行卡
ORD101618,2026-05-14,S03,P16,1,5.00,会员储值
ORD108686,2026-07-08,S05,P18,3,54.00,微信
ORD110864,2026-07-24,S05,P20,1,22.00,现金
ORD109025,2026-07-10,S03,P17,3,36.00,微信
ORD107252,2026-06-27,S04,P17,2,24.00,银行卡
ORD109200,2026-07-12,S02,P17,1,12.00,微信
ORD107302,2026-06-27,S02,P04,2,76.00,会员储值
ORD108867,2026-07-09,S01,P18,1,18.00,现金
ORD109687,2026-07-15,S01,P10,2,48.00,银行卡
ORD100381,2026-05-03,S01,P01,2,64.00,银行卡
ORD108713,2026-07-08,S04,P20,1,22.00,现金
ORD100675,2026-05-06,S04,P06,1,42.00,会员储值
ORD108624,2026-07-07,S01,P20,4,88.00,支付宝
ORD100792,2026-05-07,S01,P03,1,26.00,银行卡
ORD111077,2026-07-25,S05,P02,2,60.00,会员储值
ORD108801,2026-07-09,S04,P18,4,72.00,现金
ORD110629,2026-07-22,S04,P07,3,66.00,支付宝
ORD106912,2026/06/24,S03,P10,1,24.00,支付宝
ORD100301,2026-05-03,S01,P06,2,84.00,支付宝
ORD110466,21-07-2026,S02,P11,2,52.00,微信
ORD107891,2026-07-02,S02,P17,1,12.00,微信
ORD107277,2026-06-27,S05,P05,2,68.00,微信
ORD108785,2026-07-09,S05,P20,1,22.00,现金
ORD107095,2026-06-26,S04,P14,1,10.00,会员储值
ORD103650,2026-05-30,S01,P09,2,36.00,微信
ORD105196,2026-06-11,S01,P10,2,48.00,支付宝
ORD102852,2026-05-24,S01,P13,2,40.00,银行卡
ORD102808,2026-05-23,S01,P13,1,20.00,支付宝
ORD101118,2026-05-09,S01,P04,2,76.00,支付宝
ORD111998,2026-07-31,S02,P11,4,104.00,支付宝
ORD100725,2026-05-06,S02,P16,3,15.00,微信
ORD109852,2026-07-16,S03,P18,2,36.00,会员储值
ORD105488,2026-06-13,S04,P04,4,152.00,会员储值
ORD100359,2026-05-03,S02,P19,1,15.00,支付宝
ORD110776,2026-07-23,S01,P18,1,18.00,支付宝
ORD107990,2026-07-03,S03,P02,1,30.00,支付宝
ORD103303,2026-05-27,S01,P02,1,30.00,银行卡
ORD109184,2026-07-11,S02,P14,3,30.00,会员储值
ORD102066,2026-05-17,S02,P13,2,40.00,微信
ORD101462,2026-05-12,S01,P16,1,5.00,银行卡
ORD108917,2026-07-10,S04,P01,2,64.00,银行卡
ORD102485,2026-05-21,S03,P03,2,52.00,会员储值
ORD109197,2026-07-11,S01,P01,1,32.00,现金
ORD105996,2026-06-17,S01,P07,4,88.00,现金
ORD109209,2026-07-12,S03,P10,2,48.00,银行卡
ORD101960,2026-05-16,S02,P05,1,34.00,现金
ORD107895,2026-07-02,S04,P15,2,12.00,现金
ORD111849,2026-07-30,S04,P02,1,30.00,支付宝
ORD106561,2026-06-21,S05,P12,2,16.00,现金
ORD109007,2026-07-10,S02,P20,2,44.00,银行卡
ORD100391,2026-05-03,S05,P20,1,22.00,银行卡
ORD100743,2026-05-06,S03,P05,4,136.00,现金
ORD100499,2026-05-04,S04,P14,1,10.00,支付宝
ORD101287,2026-05-10,S04,P17,1,12.00,支付宝
ORD107512,2026-06-29,S03,P05,1,34.00,现金
ORD102065,2026-05-17,S04,P02,1,30.00,银行卡
ORD100019,2026-05-01,S04,P20,3,66.00,微信
ORD102178,2026-05-18,S05,P16,1,5.00,支付宝
ORD111529,2026-07-28,S05,P06,3,126.00,支付宝
ORD104493,2026-06-06,S04,P04,1,38.00,微信
ORD104447,2026-06-06,S02,P09,1,18.00,支付宝
ORD109264,2026-07-12,S02,P03,2,52.00,会员储值
ORD103841,2026-05-31,S04,P17,4,48.00,支付宝
ORD106830,2026-06-23,S02,P10,1,24.00,会员储值
ORD104864,2026-06-08,S05,P08,1,25.00,会员储值
ORD111725,2026-07-29,S03,P08,2,50.00,银行卡
ORD108198,2026-07-04,S04,P20,1,22.00,支付宝
ORD109152,2026-07-11,S04,P04,3,114.00,支付宝
ORD104347,2026-06-05,S05,P08,2,50.00,支付宝
ORD102958,2026-05-24,S03,P17,1,12.00,支付宝
ORD104824,2026-06-08,S01,P07,1,22.00,银行卡
ORD109399,2026-07-13,S01,P18,1,18.00,现金
ORD104986,2026-06-09,S03,P01,1,32.00,支付宝
ORD103235,2026-05-27,S04,P16,1,5.00,银行卡
ORD101569,2026-05-13,S02,P17,1,12.00,现金
ORD105646,2026-06-14,S01,P08,2,50.00,银行卡
ORD102857,2026-05-24,S01,P14,1,10.00,现金
ORD107504,2026-06-29,S01,P18,1,18.00,会员储值
ORD101645,2026-05-14,S02,P03,1,26.00,微信
ORD102025,2026-05-17,S01,P11,1,26.00,现金
ORD108225,2026-07-04,S04,P03,1,26.00,现金
ORD108058,2026-07-03,S02,P16,2,10.00,会员储值
ORD100836,2026-05-07,S05,P09,2,36.00,现金
ORD110771,2026-07-23,S05,P15,1,6.00,支付宝
ORD109661,2026-07-15,S02,P15,3,18.00,支付宝
ORD107790,2026-07-01,S05,P05,1,34.00,微信
ORD100878,2026-05-08,S01,P01,4,128.00,微信
ORD101201,2026-05-10,S01,P19,2,30.00,银行卡
ORD106822,2026-06-23,S05,P15,1,6.00,银行卡
ORD111818,2026-07-30,S03,P01,1,32.00,微信
ORD100821,2026-05-07,S05,P16,1,5.00,银行卡
ORD103589,2026-05-30,S03,P10,4,96.00,会员储值
ORD105654,2026-06-14,S03,P19,3,45.00,会员储值
ORD105648,2026-06-14,S04,P18,1,18.00,现金
ORD102107,2026-05-17,S01,P01,2,64.00,现金
ORD104304,2026-06-05,S05,P02,1,30.00,微信
ORD110759,2026-07-23,S03,P13,1,20.00,微信
ORD102125,2026-05-17,S04,P07,3,66.00,支付宝
